NGÀY,GIÁ,THAY ĐỔI,%THAY ĐỔI,MỞ,CAO,THẤP,GIÁ TB,KL KHỚP,GT KHỚP,KL THỎA THUẬN,GT THỎA THUẬN,TỔNG KHỐI LƯỢNG,TỔNG GIÁ TRỊ,OUTLIER_BLOCK_TRADE,LOG_RETURN,VOLATILITY_30D,MONTH
2024-09-12,112116.2713403717,1700,0.01301685,111014.5997398994,112285.7592789059,111014.5997398994,131932.01445058678,4124400,544140400400,250000,33020000000,4374400,577160400400,0,0.012932854278579542,0.25304044822044675,9
2024-09-13,112709.4791252414,700,0.00529101,112031.5273711046,113048.4550023098,111862.0394325704,132980.17997583948,3191984,424470606800,748900,99318242000,3940884,523788848800,0,0.005277057100843819,0.25312014823005785,9
2024-09-16,111099.3437091665,-1900,-0.01428571,111692.5514940362,112709.4791252414,111099.3437091665,131621.3755643018,1921844,252955750900,380000,50118300000,2301844,303074050900,0,-0.014388737452099893,0.2401592120899551,9
2024-09-17,112624.7351559743,1800,0.01372998,111184.0876784336,112624.7351559743,111184.0876784336,132258.1687693296,2656869,351392628600,970000,132072000000,3626869,483464628600,0,0.013636574949545663,0.23850435499057485,9
2024-09-18,114065.382633515,1700,0.01279157,113048.4550023098,114573.8464491176,112624.7351559743,134354.09662713864,5390349,724215470400,70000,9222000000,5460349,733437470400,0,0.012710451491428035,0.20671343765563735,9
2024-09-19,114573.8464491176,600,0.00445765,114404.3585105834,115082.3102647202,113811.1507257137,135009.94900602722,5162767,697024909400,0,0,5162767,697024909400,0,0.004447746398236491,0.20231658921052365,9
2024-09-20,114658.5904183847,100,0.00073964,115506.0301110557,116099.2378959254,114404.3585105834,136126.8815748047,3728818,507592366300,0,0,3728818,507592366300,0,0.0007393715678786705,0.20164357260279528,9
2024-09-23,113556.9188179124,-1300,-0.00960828,115167.0542339873,115167.0542339873,113048.4550023098,134310.42096079997,2449563,329001837700,1041000,134794730000,3490563,463796567700,0,-0.009654735225831131,0.20380297405213396,9
2024-09-24,113980.6386642479,500,0.00373134,113556.9188179124,114150.1266027821,113302.6869101111,134051.6371093994,2017214,270410839100,744116,98289295200,2761330,368700134300,0,0.003724399090982494,0.16260648017498514,9
2024-09-25,114234.8705720492,300,0.00223048,113811.1507257137,114234.8705720492,113217.942940844,134240.8226655305,4486319,602247153300,200000,26844800000,4686319,629091953300,0,0.0022279994363129363,0.148396160468418,9
2024-09-26,113811.1507257137,-500,-0.0037092,114404.3585105834,114404.3585105834,113472.1748486453,134288.51951561138,2821536,378899892200,265000,35585480000,3086536,414485372200,0,-0.003716094949014814,0.14874135309687975,9
2024-09-27,113726.4067564466,-100,-0.0007446,113811.1507257137,113895.8946949808,113133.1989715769,133872.95122725383,3358474,449608826000,200000,26767200000,3558474,476376026000,0,-0.0007448789916104893,0.14863315282457196,9
2024-09-30,113980.6386642479,300,0.00223547,113726.4067564466,113980.6386642479,112709.4791252414,133596.22999431432,3037449,405791735200,248000,33147680000,3285449,438939415200,0,0.0022329745043123913,0.14699245221526117,9
2024-10-01,115167.0542339873,1400,0.01040892,114150.1266027821,115421.2861417886,114150.1266027821,135912.67776805925,4732079,643149528300,2161100,293895584300,6893179,937045112600,0,0.010355122115204353,0.14414129937844228,10
2024-10-02,114743.3343876518,-500,-0.00367918,114065.382633515,115167.0542339873,114065.382633515,135410.5843905633,1725815,233693617700,649400,87675224100,2375215,321368841800,0,-0.003685960678923502,0.14475668225911922,10
2024-10-03,113556.9188179124,-1400,-0.01033973,114743.3343876518,115336.5421725215,113556.9188179124,135204.49331471976,2306560,311857276100,1331001,180139926000,3637561,491997202100,0,-0.01039356052726342,0.1472333243727291,10
2024-10-04,113641.6627871795,100,0.00074627,113811.1507257137,114234.8705720492,113133.1989715769,134019.76441087786,1473158,197432288100,0,0,1473158,197432288100,0,0.000745990336721617,0.14071062326876188,10
2024-10-07,113641.6627871795,0,0.0,113726.4067564466,114319.6145413163,113217.942940844,134042.88329673538,1336595,179161047600,571001,76399924800,1907596,255560972400,0,0.0,0.1405705092978251,10
2024-10-08,113387.4308793782,-300,-0.00223714,113641.6627871795,114489.1024798505,113217.942940844,134126.62082988533,2114750,283644271400,1,124800,2114751,283644396200,0,-0.0022396425935049093,0.13985008925551337,10
2024-10-09,114743.3343876518,1600,0.01195815,113811.1507257137,115082.3102647202,113811.1507257137,135224.89848306187,2626409,355155890400,200000,27067600000,2826409,382223490400,0,0.011887212784046723,0.1388363476050216,10
2024-10-10,120082.204451479,6300,0.0465288,115082.3102647202,120336.4363592803,115082.3102647202,139869.05257418286,9980507,1395964058300,150000,20915700000,10130507,1416879758300,0,0.04547878621845995,0.18892306227910777,10
2024-10-11,118302.5810968699,-2100,-0.01482004,120336.4363592803,121014.3881134171,118302.5810968699,140590.42544512657,3824418,537676553700,50000,7068800000,3874418,544745353700,0,-0.014930956368362938,0.19494068378898957,10
2024-10-14,116607.7017115279,-2000,-0.01432665,119573.7406358764,119743.2285744106,116183.9818651925,138667.18955677433,5616349,778803331400,30000,4050000000,5646349,782853331400,0,-0.014430264829029007,0.20027869892440817,10
2024-10-15,116099.2378959254,-600,-0.00436047,116607.7017115279,117455.1414041989,115760.262018857,137374.00255781214,2869640,394213932700,50000,7190000000,2919640,401403932700,0,-0.004369999671117598,0.19964381563792358,10
2024-10-16,115506.0301110557,-700,-0.00510949,115590.7740803228,116183.9818651925,115251.7982032544,136483.39364491176,2762322,377011080900,40001,5526127500,2802323,382537208400,0,-0.0051225871256379675,0.1960031419228237,10
2024-10-17,116099.2378959254,700,0.00513573,115675.5180495899,116183.9818651925,114828.0783569189,136324.0165174924,2584896,352383405000,1190000,166600000000,3774896,518983405000,0,0.005122587125637921,0.18781582426359847,10
2024-10-18,116099.2378959254,0,0.0,116438.2137729938,116777.1896500621,115760.262018857,137146.0046941126,2175065,298301474700,1,127500,2175066,298301602200,0,0.0,0.18552693336996073,10
2024-10-21,114828.0783569189,-1500,-0.0109,116099.2378959254,116692.445680795,114828.0783569189,136602.53207450602,2688428,367246072100,180000,24523560000,2868428,391769632100,0,-0.011009285508369479,0.18774956487138014,10
2024-10-22,112794.2230945085,-2400,-0.01771218,114997.5662954531,114997.5662954531,112709.4791252414,134201.81268199885,6022016,808165463200,165300,22338380700,6187316,830503843900,0,-0.01787091491868985,0.19310893559433812,10
2024-10-23,113726.4067564466,1100,0.00826446,112624.7351559743,114234.8705720492,112370.503248173,133820.3183657033,3019672,404093468400,1,123800,3019673,404093592200,0,0.008230499136515444,0.19401584117526152,10
2024-10-24,113811.1507257137,100,0.00074516,113726.4067564466,113811.1507257137,113387.4308793782,134100.3714176277,2281798,305989959300,1,124900,2281799,305990084200,0,0.0007448789916104024,0.19063712267669547,10
2024-10-25,113556.9188179124,-300,-0.0022338,113811.1507257137,114065.382633515,113217.942940844,133924.67447447026,1843711,246918395500,0,0,1843711,246918395500,0,-0.002236303578280461,0.1902444246880709,10
2024-10-28,114319.6145413163,900,0.00671642,113641.6627871795,114404.3585105834,113217.942940844,134558.08167703758,1509996,203182165100,1,124700,1509997,203182289800,0,0.006693963262798815,0.18591130935855724,10
2024-10-29,114743.3343876518,500,0.00370645,114743.3343876518,114828.0783569189,114234.8705720492,135018.2410871803,2462885,332534400700,190000,25653610000,2652885,358188010700,0,0.0036995972644644046,0.18221399263430257,10
2024-10-30,115167.0542339873,500,0.00369276,114743.3343876518,115167.0542339873,114573.8464491176,135558.93927810687,1713550,232287020400,350000,47461450000,2063550,279748470400,0,0.0036859606789235557,0.17885742353491568,10
2024-10-31,115167.0542339873,0,0.0,115167.0542339873,115251.7982032544,114658.5904183847,135663.3791673093,1244928,168891139300,100000,13563400000,1344928,182454539300,0,0.0,0.1784295701115089,10
2024-11-01,114065.382633515,-1300,-0.00956586,114404.3585105834,114404.3585105834,113217.942940844,134300.9676446619,2676189,359414772300,0,0,2676189,359414772300,0,-0.009611903946470796,0.18065192552062198,11
2024-11-04,112539.9911867072,-1800,-0.01337296,114065.382633515,114065.382633515,112455.2472174401,133235.54760068413,3188263,424789966700,575000,77105616000,3763263,501895582700,0,-0.01346318016829413,0.1827143638526188,11
2024-11-05,112370.503248173,-200,-0.00150602,112709.4791252414,113556.9188179124,112116.2713403717,132782.46508957213,1663185,220841804200,1084000,146964002000,2747185,367805806200,0,-0.0015071592905712516,0.1823418537199711,11
2024-11-06,114065.382633515,2000,0.01508296,112794.2230945085,114065.382633515,112709.4791252414,134003.96041084465,1805646,241963715100,0,0,1805646,241963715100,0,0.014970339458865462,0.18764555687139378,11
2024-11-07,114489.1024798505,500,0.00371471,114658.5904183847,116607.7017115279,113726.4067564466,135811.47139087127,3579749,486170978900,956000,129733000000,4535749,615903978900,0,0.00370782775552573,0.18761861082942305,11
2024-11-08,115082.3102647202,700,0.00518135,115336.5421725215,115929.7499573912,114489.1024798505,135826.56642185824,2110766,286698098300,0,0,2110766,286698098300,0,0.005167970158442819,0.18814232285781826,11
2024-11-11,117200.9094963976,2500,0.01840943,115675.5180495899,118217.8371276028,115251.7982032544,137668.4010989892,5301235,729812546300,0,0,5301235,729812546300,0,0.018242023546116055,0.1950941336371864,11
2024-11-12,115929.7499573912,-1500,-0.01084599,117455.1414041989,117709.3733120002,115167.0542339873,136838.58014085164,2921656,399795258700,50000,6821100000,2971656,406616358700,0,-0.010905233482261682,0.19589684176157723,11
2024-11-13,116777.1896500621,1000,0.00730994,115845.0059881241,117031.4215578634,115336.5421725215,137276.2155664746,3460835,475090331500,170000,23312440000,3630835,498402771500,0,0.007283353391107213,0.1965748624163927,11
2024-11-14,115251.7982032544,-1800,-0.01306241,116861.9336193292,118556.8130046712,115251.7982032544,137819.04032815003,4743684,653769976500,175001,24061243200,4918685,677831219700,0,-0.013148472843505536,0.19806841583071289,11
2024-11-15,113472.1748486453,-2100,-0.01544118,114658.5904183847,114997.5662954531,112370.503248173,133798.9143986976,6574421,879650392600,0,0,6574421,879650392600,0,-0.015561633038925356,0.20345396799747692,11
2024-11-18,113556.9188179124,100,0.00074683,113556.9188179124,114065.382633515,112285.7592789059,133473.03636561218,3910975,522009708400,90001,12020344600,4000976,534030053000,0,0.000746547253784563,0.2034670592157732,11
2024-11-19,110167.1600472284,-4000,-0.02985075,113133.1989715769,113217.942940844,110082.4160779613,130948.10427707667,7652727,1002110093200,1510000,210370000000,9162727,1212480093200,0,-0.03030534949532938,0.22157543651624917,11
2024-11-20,112201.0153096388,2400,0.01846154,110167.1600472284,112201.0153096388,107370.6090614142,129079.80986670492,8474055,1093829408200,1160000,155760000000,9634055,1249589408200,0,0.0182931930473257,0.22554539341260432,11
2024-11-21,112709.4791252414,600,0.00453172,112201.0153096388,112709.4791252414,111014.5997398994,131946.8871076429,3183165,420008712900,1152301,146578249500,4335466,566586962400,0,0.004521484718846057,0.17904711620863736,11
2024-11-22,113472.1748486453,900,0.00676692,112624.7351559743,113895.8946949808,112285.7592789059,133670.14595431433,2920914,390439000700,2660000,366222000000,5580914,756661000700,0,0.006744124475373173,0.17656565277962188,11
2024-11-25,113472.1748486453,0,0.0,113556.9188179124,113556.9188179124,112878.9670637756,133698.92132810873,1855059,248019387300,4788000,663253000000,6643059,911272387300,1,0.0,0.172203773674461,11
2024-11-26,114573.8464491176,1300,0.00970874,113048.4550023098,115167.0542339873,112963.7110330427,134783.64586548737,4182343,563711437800,325000,44570000000,4507343,608281437800,0,0.009661910911737109,0.1745392132057986,11
2024-11-27,117709.3733120002,3700,0.02736686,114573.8464491176,118387.325066137,114573.8464491176,138376.0962055888,9826373,1359735135600,3502000,477188250000,13328373,1836923385600,0,0.02699908615143399,0.19109548960557335,11
2024-11-28,118133.0931583357,500,0.00359971,118133.0931583357,118641.5569739383,117200.9094963976,139233.2439319382,4750858,661477370800,2416000,333526800000,7166858,995004170800,0,0.003593248566125486,0.19083427703143865,11
2024-11-29,122285.5476524236,4900,0.03515065,118133.0931583357,123217.7313143617,117794.1172812673,142591.38016610025,11617080,1656495470700,1901000,272283891000,13518080,1928779361700,0,0.03454696745340211,0.21469862068156964,11
2024-12-02,121343.192324856,-1104,-0.0077039,123135.180397164,124585.83740808,120831.195732768,143488.97833851268,6629554,951267930300,1323730,194680177000,7953284,1145948107300,0,-0.007736033337860687,0.21321532106996313,12
2024-12-03,123732.5097546,2800,0.01969058,120916.528498116,124500.504642732,120916.528498116,143868.75415773055,5115471,735956439700,1868000,269512000000,6983471,1005468439700,0,0.019499225051433807,0.2106900448598875,12
2024-12-04,122452.51827438,-1500,-0.01034483,123732.5097546,124841.835704124,121855.188916944,145075.6450644344,5618586,815119988300,2140001,315249634900,7758587,1130369623200,0,-0.010398707220898622,0.21363437548074163,12
2024-12-05,126719.15654178,5000,0.03484321,122879.18210112,126719.15654178,122537.851039728,145819.132207536,4862983,709115961000,3955901,583717612900,8818884,1292833573900,0,0.034249923043078445,0.23252569885693294,12
2024-12-06,127572.48419526,1000,0.00673401,129620.470563612,129620.470563612,126292.49271504,149509.31064644078,4554818,680987699300,462000,69693952000,5016818,750681651300,0,0.006711434587986778,0.23202604253887357,12
2024-12-09,125439.16506156,-2500,-0.01672241,127316.485899216,127572.48419526,124671.170173428,147052.44451934192,4551406,669295378300,1360005,210560695500,5911411,879856073800,0,-0.016863806052004805,0.23946913612988374,12
2024-12-10,127572.48419526,2500,0.0170068,125524.497826908,127572.48419526,125439.16506156,148311.59102103222,3603755,534478637700,690006,103698820800,4293761,638177458500,0,0.016863806052004944,0.24277497289900524,12
2024-12-11,128425.81184874,1000,0.00668896,127999.148022,129449.805032916,127743.149725956,150777.06978097715,4828035,727956970100,4450007,676240673700,9278042,1404197643800,0,0.006666691358189297,0.24294494954849596,12
2024-12-12,128169.813552696,-300,-0.00199336,129620.470563612,129620.470563612,127316.485899216,150158.11856258914,4158310,624404006000,1510007,231728980000,5668317,856132986000,0,-0.001995344858896107,0.24327279055794362,12
2024-12-13,127572.48419526,-700,-0.00466045,127572.48419526,128767.142910132,127487.151429912,149990.59630068432,3387167,508043198100,1485005,226230698500,4872172,734273896600,0,-0.004671346499293242,0.24136115753811552,12
2024-12-16,127913.815256652,400,0.00267559,127657.816960608,128511.144614088,127572.48419526,149995.74584904657,3296592,494474775800,2380012,362491669200,5676604,856966445000,0,0.002672012277810989,0.23584040164113992,12
2024-12-17,126292.49271504,-1900,-0.01267512,128084.480787348,128425.81184874,126036.494418996,148882.02439904027,5958677,887139894500,1418005,215262097500,7376682,1102401992000,0,-0.01275613134443691,0.24044275511666593,12
2024-12-18,126889.822072476,700,0.00472973,126292.49271504,127828.482491304,126292.49271504,149079.89754920147,2927454,436424542400,616040,91038708000,3543494,527463250400,0,0.004718579701994333,0.23816374102638774,12
2024-12-19,126377.825480388,-600,-0.00403497,125695.163357604,127145.82036852,125609.830592256,148000.7178420598,4811922,712167910200,1020254,153392128200,5832176,865560038400,0,-0.004043132192356314,0.23917685872814312,12
2024-12-20,127572.48419526,1400,0.00945307,126719.15654178,128511.144614088,126548.491011084,149733.04214849102,3544255,530692083300,1197002,180926555600,4741257,711618638900,0,0.009408671556987951,0.2397807374028367,12
2024-12-23,127828.482491304,300,0.00200669,127572.48419526,127913.815256652,126889.822072476,149156.13149689944,2520029,375877776900,1796113,273011086400,4316142,648888863300,0,0.0020046782523781624,0.23564995449606824,12
2024-12-24,128340.479083392,600,0.00400534,127999.148022,128681.810144784,127487.151429912,150030.48342947414,2306686,346073215700,1737003,262034518200,4043689,608107733900,0,0.003997340432620173,0.23199709410911215,12
2024-12-25,128681.810144784,400,0.00265957,128511.144614088,129023.141206176,128340.479083392,150774.96124853007,2517969,379646678400,2155004,319928459600,4672973,699575138000,0,0.0026560440581162104,0.23170976955915276,12
2024-12-26,127828.482491304,-1000,-0.0066313,128852.47567548,129193.806736872,127231.153133868,149897.45311598803,2238343,335521914900,710003,106346150900,2948346,441868065800,0,-0.006653384490736548,0.2284607582803875,12
2024-12-27,127657.816960608,-200,-0.00133511,127572.48419526,127913.815256652,126889.822072476,149222.69627265725,2567003,383055109000,2050005,308525697000,4617008,691580806000,0,-0.0013360055427422512,0.22179576015632602,12
2024-12-30,128425.81184874,900,0.00601604,127487.151429912,128681.810144784,126719.15654178,149756.1268036998,1986819,297538318100,1213006,183666735200,3199825,481205053300,0,0.00599801864855363,0.2216636804082527,12
2024-12-31,130132.4671557,2000,0.01328904,128596.477379436,131327.125870572,128255.146318044,152313.6433730871,3612655,550256645300,1200002,183600280000,4812657,733856925300,0,0.01320151185853576,0.19753218818663099,12
2025-01-02,129705.80332896,-500,-0.00327869,130132.4671557,130303.132686396,128084.480787348,150977.5164921915,3179535,480038297900,3018001,451756041900,6197536,931794339800,0,-0.0032840752011898846,0.19532492962930859,1
2025-01-03,127145.82036852,-3000,-0.01973684,129108.473971524,129108.473971524,127145.82036852,150167.38741975417,4342125,652045567100,2110004,317535585600,6452129,969581152700,0,-0.019934214900817253,0.20810556139921985,1
2025-01-06,127401.818664564,300,0.00201342,127231.153133868,128169.813552696,126633.823776432,149323.69719392958,3472044,518458446900,4,554400,3472048,518459001300,0,0.002011398599685635,0.20801873477912738,1
2025-01-07,128084.480787348,800,0.00535834,127572.48419526,129108.473971524,127572.48419526,150542.56371883882,3458671,520677199400,600004,90919555600,4058675,611596755000,0,0.005344034094271731,0.20773353893029464,1
2025-01-08,126548.491011084,-1800,-0.01199201,127999.148022,127999.148022,126377.825480388,148641.81515257308,3886957,577764343900,2,279200,3886959,577764623100,0,-0.012064489495529887,0.21211954703095157,1
2025-01-09,126975.154837824,500,0.00337154,126548.491011084,127316.485899216,126292.49271504,148456.1824360957,1724571,256023227000,250001,36591738000,1974572,292614965000,0,0.003365873255105113,0.19989497672859907,1
2025-01-10,125695.163357604,-1500,-0.01008065,126975.154837824,127231.153133868,125609.830592256,148115.4294782452,2531304,374925179100,213003,31484158200,2744307,406409337300,0,-0.01013179893040684,0.20318892143088843,1
2025-01-13,125951.161653648,300,0.00203666,124671.170173428,126719.15654178,123476.511458556,146496.79028159697,3495883,512135638700,1667907,244343305300,5163790,756478944000,0,0.0020345886977874567,0.17836238263158483,1
2025-01-14,123817.842519948,-2500,-0.01693767,125951.161653648,126292.49271504,123817.842519948,145807.21665600454,2910614,424388526100,1407303,210767100000,4317917,635155626100,0,-0.017082752276230025,0.18429198171834676,1
2025-01-15,124159.17358134,400,0.00275672,124585.83740808,125012.50123482,123561.844223904,145310.3651915868,2849518,414064501200,609903,89762765000,3459421,503827266200,0,0.00275292672140508,0.17561331649001083,1
2025-01-16,125012.50123482,1000,0.00687285,124756.502938776,125439.16506156,123903.175285296,146132.0035658507,3577267,522753194000,288703,42188714600,3865970,564941908600,0,0.006849341845574768,0.17374548234898876,1
2025-01-17,127145.82036852,2500,0.01706485,125097.834000168,128084.480787348,124585.83740808,148236.58652905948,3543613,525293095100,363004,53748245200,3906617,579041340300,0,0.016920877488337177,0.1503420912946399,1
2025-01-20,127999.148022,1000,0.00671141,127145.82036852,128340.479083392,126463.158245736,149684.30336660106,2222776,332714677100,80011,11089524600,2302787,343804201700,0,0.006688988150796489,0.15033354316808345,1
2025-01-21,127913.815256652,-100,-0.00066667,128425.81184874,129193.806736872,127145.82036852,150131.7331587118,2487666,373477608100,995501,150020745500,3483167,523498353600,0,-0.0006668889877036566,0.14151144251799946,1
2025-01-22,127743.149725956,-200,-0.00133422,127657.816960608,128511.144614088,127316.485899216,149779.94615691874,2791445,418102481800,1281002,192150279000,4072447,610252760800,0,-0.0013351136829693247,0.13296530876920234,1
2025-01-23,131668.456931964,4600,0.03072812,128084.480787348,133119.11394288,127999.148022,153947.28294695608,7071025,1088565086400,1401301,212586320400,8472326,1301151406800,0,0.03026546794353244,0.1583467357886401,1
2025-01-24,130900.462043832,-900,-0.00583279,131497.791401268,131839.12246266,130900.462043832,153701.4493042439,3663137,563029465900,295006,45725861000,3958143,608755326900,0,-0.0058498704359593945,0.15933561214895514,1
2025-02-03,124159.17358134,-7900,-0.05149935,126292.49271504,127316.485899216,123988.508050644,147000.46744943908,12782345,1879010690100,115500,16978500000,12897845,1895989190100,0,-0.052872802321608625,0.22227487133516735,2
2025-02-04,124756.502938776,700,0.004811,124585.83740808,125439.16506156,123988.508050644,146055.26313678166,5484258,801004745300,1783000,265793100000,7267258,1066797845300,0,0.004799460704130908,0.22265748474443636,2
2025-02-05,124841.835704124,100,0.00068399,125353.832296212,125865.8288883,124415.171877384,146558.06817242823,5215921,764435305500,140000,20720000000,5355921,785155305500,0,0.0006837607104004059,0.21979244219745003,2
2025-02-06,125012.50123482,200,0.00136705,125439.16506156,125695.163357604,124244.506346688,146207.948685118,3436430,502433381100,298001,43315136100,3734431,545748517200,0,0.0013661204310434418,0.2193302698824823,2
2025-02-07,124671.170173428,-400,-0.00273038,125012.50123482,125183.166765516,124415.171877384,146029.02726419104,3871195,565306840200,500000,73025000000,4371195,638331840200,0,-0.002734109700468061,0.21917911253307407,2
2025-02-10,121172.52679416,-4100,-0.0281,124159.17358134,124159.17358134,121172.52679416,143272.10037731746,7778331,1114417819800,0,0,7778331,1114417819800,0,-0.028464261155393057,0.2315101569946103,2
2025-02-11,124073.840815992,3400,0.02394366,121343.192324856,124073.840815992,119551.204252548,142494.0080492834,5374143,765783175900,2000000,264200000000,7374143,1029983175900,0,0.023661507498158228,0.24276936382444952,2
2025-02-12,123732.5097546,-400,-0.00275103,124244.506346688,124329.839112036,123135.180397164,144983.5784969808,1894041,274604842000,148051,20134936000,2042092,294739778000,0,-0.00275482267884462,0.24235148060773928,2
2025-02-13,122111.187212988,-1900,-0.01310345,123732.5097546,123732.5097546,121769.856151596,143516.611571575,2864744,411138351900,397300,56815694500,3262044,467954046400,0,-0.01319005585816918,0.24449203402729341,2
2025-02-14,123647.176989252,1800,0.01257862,122879.18210112,123732.5097546,122537.851039728,144614.13871918476,3258612,471241367800,9,1197900,3258621,471242565700,0,0.012500162764231468,0.24743637294965412,2
2025-02-17,122537.851039728,-1300,-0.0089717,123732.5097546,123732.5097546,122367.185509032,143790.5239006292,2476462,356091768400,350000,47180000000,2826462,403271768400,0,-0.009012192712512766,0.24849559334001198,2
2025-02-18,122793.849335772,300,0.00208914,122708.516570424,123220.513162512,122111.187212988,143774.32691190788,1670138,240122966800,0,0,1670138,240122966800,0,0.002086957279198294,0.2477460624987096,2
2025-02-19,122879.18210112,100,0.00069493,122793.849335772,123647.176989252,122111.187212988,143579.49917010358,3035921,435896016700,440001,63192253900,3475922,499088270600,0,0.0006946856826784135,0.24392140418578015,2
2025-02-20,122025.85444764,-1000,-0.00694444,123049.847631816,123391.178693208,122025.85444764,143355.8437485816,3392942,486398063200,0,0,3392942,486398063200,0,-0.006968669316093316,0.24433495894774176,2
2025-02-21,121172.52679416,-1000,-0.00699301,121855.188916944,121940.521682292,120745.86296742,141952.20037716784,5328132,756340061300,20000,2852000000,5348132,759192061300,0,-0.007017572658646535,0.2389202002340432,2
2025-02-24,119892.53531394,-1500,-0.01056338,121172.52679416,121172.52679416,119039.20766046,140359.42458018792,7522473,1055849981700,20001,2820132100,7542474,1058670113800,0,-0.010619568827460374,0.24006118292606762,2
2025-02-25,118612.54383372,-1500,-0.01067616,119807.202548592,119807.202548592,117929.881710936,138812.22495762727,6832220,948395659600,524000,72967943000,7356220,1021363602600,0,-0.010733555643108664,0.2402949015738407,2
2025-02-26,121001.861263464,2800,0.02014388,118697.876599068,121001.861263464,118527.211068372,140284.73554744778,3331505,467359297900,650100,91323458600,3981605,558682756500,0,0.01994368096733533,0.2471052236993677,2
2025-02-27,120575.197436724,-500,-0.00352609,121172.52679416,121343.192324856,120063.200844636,141184.74783920223,3433107,484702346100,500000,70620800000,3933107,555323146100,0,-0.003532324407545363,0.24673483291123807,2
2025-02-28,119721.869783244,-1000,-0.00707714,119551.204252548,120404.531906028,118612.54383372,139712.44170881488,4704828,657323007700,2248800,314817602400,6953628,972140610100,0,-0.007102302582066573,0.24599287102193348,2
2025-03-03,119892.53531394,200,0.00142552,119892.53531394,120660.530202072,119721.869783244,140740.95265765733,2546980,358464391600,400000,56278400000,2946980,414742791600,0,0.001424501665385221,0.24592039097253562,3
2025-03-04,119465.8714872,-500,-0.00355872,119039.20766046,119977.868079288,118868.542129764,139896.6490059603,3480042,486846214200,553295,76008856500,4033337,562855070700,0,-0.003565066164496146,0.24162902850346896,3
2025-03-05,118697.876599068,-900,-0.00642857,119465.8714872,119551.204252548,118697.876599068,139616.51926762247,2862185,399608307200,0,0,2862185,399608307200,0,-0.006449323679907095,0.24179514773789074,3
2025-03-06,120831.195732768,2500,0.01797268,119039.20766046,122452.51827438,119039.20766046,141456.51621809302,6428376,909335673900,94300,13339395100,6522676,922675069000,0,0.017813082330222257,0.2471141397633938,3
2025-03-07,120660.530202072,-200,-0.00141243,120916.528498116,121769.856151596,120404.531906028,141675.66105965708,2966941,420343327500,481500,68244293200,3448441,488587620700,0,-0.0014134277971470752,0.24111423904829274,3
2025-03-10,118868.542129764,-2100,-0.01485149,120745.86296742,120745.86296742,118783.209364416,140006.77939201973,5343134,748074983200,358900,50921357300,5702034,798996340500,0,-0.014962872676712377,0.24269387090780986,3
2025-03-11,117332.5523535,-1800,-0.01292175,117759.21618024,118185.88000698,116905.88852676,137799.60102351167,5801595,799457476300,380000,52350840000,6181595,851808316300,0,-0.013005963679134105,0.2445265770443708,3
2025-03-12,115967.228107932,-1600,-0.01163636,117503.217884196,118356.545537676,115967.228107932,136603.9227438725,6229823,851018259800,180000,25190415000,6409823,876208674800,0,-0.011704595949527987,0.2458015241532335,3
2025-03-13,116479.22470002,600,0.00441501,116137.893638628,117759.21618024,116137.893638628,137034.69022516708,3630282,497474569300,100000,13703500000,3730282,511178069300,0,0.004405293467916418,0.22579798397271972,3
2025-03-14,112127.253667272,-5100,-0.03736264,115711.229811888,116308.559169324,111615.257075184,132636.37895539423,16174178,2145284402500,157000,20795247000,16331178,2166079649500,0,-0.03807850857450426,0.246369149825514,3
2025-03-17,110932.5949524,-1400,-0.01065449,112297.919197968,112724.583024708,110591.263891008,130447.66950790767,6750806,880626910000,916000,119080000000,7666806,999706910000,0,-0.01071165559492766,0.20166474328344264,3
2025-03-18,110932.5949524,0,0.0,111017.927717748,112809.915790056,110932.5949524,130658.93176004344,5538119,723604712500,120000,15535820000,5658119,739140532500,0,0.0,0.20037126944183165,3
2025-03-19,106324.625623608,-5400,-0.04153846,111017.927717748,111444.591544488,105385.96520478,126252.81089583096,18229064,2301470570000,1136000,146910600000,19365064,2448381170000,0,-0.04242584410222975,0.22872316446202715,3
2025-03-20,106665.956685,400,0.00321027,106324.625623608,108201.946461264,106239.29285826,125217.60043044179,8231543,1030734062300,505200,63260133600,8736743,1093994195900,0,0.003205130948948331,0.2292540088643786,3
2025-03-21,109225.93964544,3000,0.024,106665.956685,110079.26729892,106665.956685,127663.11634163953,6450846,823535103400,0,0,6450846,823535103400,0,0.023716526617316065,0.24415046682654992,3
2025-03-24,110079.26729892,1000,0.0078125,109652.60347218,110335.265594964,108628.610288004,128384.395191409,5114180,656580906200,0,0,5114180,656580906200,0,0.007782140442054949,0.23556715844443166,3
2025-03-25,107945.94816522,-2500,-0.01937984,110761.929421704,110847.262187052,107945.94816522,127474.54257903462,5662235,721790816600,0,0,5662235,721790816600,0,-0.019570096194097112,0.22585144945451466,3
2025-03-26,104959.30137804,-3500,-0.02766798,107945.94816522,107945.94816522,104703.303081996,124172.39240059486,9787345,1215318043900,1684601,210570887700,11471946,1425888931600,0,-0.02805795279515738,0.23570591243516456,3
2025-03-27,107689.949869176,3200,0.02601626,104105.97372456,107945.94816522,103337.978836428,124013.08676422683,6486187,804372071200,760000,95068400000,7246187,899440471200,0,0.025683594734695166,0.2510886275106941,3
